page,path,title,title_len,description,desc_len,keywords,has_keywords,title_status,desc_status
xref-main.html,..\aerohockey\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth_inspect.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py",126,,0,,False,OK,TOO_SHORT
index.html,..\base_test\.venv\Lib\site-packages\coverage\htmlfiles\index.html,{{ title|escape }},18,,0,,False,TOO_SHORT,TOO_SHORT
pyfile.html,..\base_test\.venv\Lib\site-packages\coverage\htmlfiles\pyfile.html,Coverage for {{relative_filename|escape}}: {{nums.pc_covered_str}}%,67,,0,,False,OK,TOO_SHORT
class_index.html,..\base_test\coverage_report\class_index.html,Coverage report,15,,0,,False,TOO_SHORT,TOO_SHORT
function_index.html,..\base_test\coverage_report\function_index.html,Coverage report,15,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\base_test\coverage_report\index.html,Coverage report,15,,0,,False,TOO_SHORT,TOO_SHORT
z_145eef247bfb46b6_count_ones_in_segment_py.html,..\base_test\coverage_report\z_145eef247bfb46b6_count_ones_in_segment_py.html,Coverage for src\count_ones_in_segment.py: 100%,47,,0,,False,TOO_SHORT,TOO_SHORT
z_145eef247bfb46b6___init___py.html,..\base_test\coverage_report\z_145eef247bfb46b6___init___py.html,Coverage for src\__init__.py: 100%,34,,0,,False,TOO_SHORT,TOO_SHORT
xref-main.html,..\cad2sim_global\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth__tkinter.py, pyi_rth_inspect.py, pyi_rth_mplconfig.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py, pyi_rth_pyqt5.py, pyi_rth_pythoncom.py, pyi_rth_pywintypes.py, pyi_rth_setuptools.py, pyi_rth_traitlets.py, pyi_rth_win32comgenpy.py",303,,0,,False,TOO_LONG,TOO_SHORT
xref-main.html,..\cad2sim_global_maze\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth__tkinter.py, pyi_rth_inspect.py, pyi_rth_mplconfig.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py, pyi_rth_pyqt5.py, pyi_rth_pythoncom.py, pyi_rth_pywintypes.py, pyi_rth_setuptools.py, pyi_rth_traitlets.py, pyi_rth_win32comgenpy.py",303,,0,,False,TOO_LONG,TOO_SHORT
xref-main.html,..\col_parametrs\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth_inspect.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py",126,,0,,False,OK,TOO_SHORT
xref-main.html,..\compare\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth_inspect.py",59,,0,,False,OK,TOO_SHORT
skeleton.html,..\GOSTy_AI\.venv\Lib\site-packages\torch\utils\model_dump\skeleton.html,TorchScript Model,17,,0,,False,TOO_SHORT,TOO_SHORT
404.html,..\GOSTy_AI\static\404.html,Страница не найдена - GOSTy,27,Страница не найдена. Вернитесь на главную страницу GOSTy или воспользуйтесь поиском для проверки документов на соответствие ГОСТ.,129,,False,TOO_SHORT,OK
ai-analysis.html,..\GOSTy_AI\static\ai-analysis.html,Интеллектуальный анализ текста | GOSTy,38,"Интеллектуальный анализ текста с помощью технологий искусственного интеллекта - проверка на соответствие деловому стилю, однозначность и когнитивную нагрузку",157,"искусственный интеллект, анализ текста, деловой стиль, когнитивное восприятие, однозначность, проверка документов, ИИ",True,TOO_SHORT,OK
ai-future-normcontrol.html,..\GOSTy_AI\static\ai-future-normcontrol.html,ИИ для нормоконтроля: будущее проверки документов уже здесь | GOSTy,67,"Как искусственный интеллект революционизирует нормоконтроль. ИИ для проверки документов на ГОСТ, автоматизация нормоконтроля, будущее документооборота.",151,"ии для нормоконтроля, искусственный интеллект проверка документов, автоматизация нормоконтроля, ИИ ГОСТ, будущее документооборота",True,OK,OK
automatic-document-check.html,..\GOSTy_AI\static\automatic-document-check.html,Автоматическая проверка документов: революция в нормоконтроле 2025 | GOSTy,74,"Автоматическая проверка документов на соответствие ГОСТ с помощью ИИ. Программы для проверки документов, сервисы онлайн проверки. Полное руководство 2025.",154,"автоматическая проверка документов, программа для проверки документов, проверка документа на соответствие гост онлайн, автоматическая проверка документов docx",True,OK,OK
bibliography-gost.html,..\GOSTy_AI\static\bibliography-gost.html,Оформление списка литературы по ГОСТ 7.1-2003 - Примеры и правила | GOSTy,73,"Правила оформления библиографического списка по ГОСТ 7.1-2003. Примеры оформления книг, статей, интернет-ресурсов, диссертаций.",127,"список литературы ГОСТ, библиография ГОСТ 7.1-2003, оформление источников, библиографическое описание",True,OK,OK
check.html,..\GOSTy_AI\static\check.html,Проверка документа на соответствие ГОСТ онлайн - Автоматический нормоконтроль | GOSTy,85,Проверьте документ на соответствие ГОСТ онлайн за 2 минуты. Автоматическая проверка документов DOCX на нормоконтроль. Бесплатно и быстро.,137,"проверка документа на соответствие гост онлайн, проверка документов программа, автоматическая проверка документов docx, нормоконтроль онлайн",True,OK,OK
colloboration.html,..\GOSTy_AI\static\colloboration.html,GOSTy - Сотрудничество,22,"Сотрудничество с сервисом GOSTy. Узнайте о нашей бизнес-модели, возможностях интеграции и экономической эффективности внедрения системы.",136,"нормоконтроль, сотрудничество, интеграция, проверка ГОСТ, B2B, автоматическая проверка, бизнес-модель",True,TOO_SHORT,OK
diploma-formatting.html,..\GOSTy_AI\static\diploma-formatting.html,Оформление дипломной работы по ГОСТ 2025 - Требования и примеры | GOSTy,71,"Полное руководство по оформлению дипломной работы по ГОСТ 7.32-2017. Титульный лист, содержание, введение, заключение, список литературы - все требования с примерами.",166,"оформление дипломной работы, ГОСТ дипломная работа, титульный лист диплома, содержание диплома, введение дипломной работы, заключение диплома, список литературы диплом",True,OK,OK
faq.html,..\GOSTy_AI\static\faq.html,Часто задаваемые вопросы о ГОСТ и нормконтроле документов | GOSTy,65,"Ответы на популярные вопросы об оформлении документов по ГОСТ. Требования к шрифтам, полям, нумерации, библиографии.",116,"FAQ ГОСТ, вопросы оформление документов, помощь ГОСТ, консультации по оформлению, нормконтроль вопросы",True,OK,TOO_SHORT
gost-requirements.html,..\GOSTy_AI\static\gost-requirements.html,Требования ГОСТ к оформлению документов - Полное руководство | GOSTy,68,"Подробное руководство по требованиям ГОСТ 7.32-2017, ГОСТ 2.105-95 к оформлению документов. Шрифты, отступы, заголовки, таблицы, рисунки - все требования в одном месте.",168,"ГОСТ 7.32-2017, ГОСТ 2.105-95, требования к оформлению, шрифт Times New Roman, отступы, заголовки, нумерация страниц, оформление таблиц",True,OK,OK
index.html,..\GOSTy_AI\static\index.html,GOSTy - Автоматическая проверка документов на ГОСТ | ИИ нормоконтроль 2025,74,"Автоматическая проверка документов на ГОСТ с помощью ИИ. Проверьте диплом, курсовую за 2 минуты. Программа для проверки документов онлайн. Бесплатно!",149,"нормоконтроль, нормконтроль, проверка ГОСТ, оформление документов, автоматическая проверка, ГОСТ 2.105-2019, ГОСТ 7.32-2017, диссертация, курсовая, диплом",True,OK,OK
meta-tags.html,..\GOSTy_AI\static\meta-tags.html,GOSTy - Онлайн проверка документов на соответствие ГОСТ стандартам | Бесплатный сервис,86,"Бесплатная онлайн проверка документов DOCX на соответствие ГОСТ стандартам. Автоматический анализ форматирования, структуры и оформления документов. Подробный отчет с рекомендациями.",182,"ГОСТ, проверка документов, DOCX, стандарты оформления, дипломная работа, курсовая, диссертация, научные работы, форматирование документов, онлайн проверка",True,OK,OK
my-goals.html,..\GOSTy_AI\static\my-goals.html,Мои цели и миссия проекта GOSTy | Нормконтроль.рф,49,Философия и цели проекта GOSTy - как я меняю подход к проверке документов на соответствие ГОСТ и делаю нормоконтроль доступным для всех,135,"нормоконтроль, миссия, цели проекта, ГОСТ, проверка документов, автоматизация нормоконтроля",True,TOO_SHORT,OK
report-example.html,..\GOSTy_AI\static\report-example.html,Отчет о проверке документов на соответствие стандартам - GOSTY,62,,0,,False,OK,TOO_SHORT
10-errors-diploma-2025.html,..\GOSTy_AI\static\blog\10-errors-diploma-2025.html,10 критических ошибок в оформлении дипломов 2025 - Как избежать | GOSTy,71,"Топ-10 самых частых ошибок в оформлении дипломных работ по ГОСТ 2025. Узнайте, как избежать этих проблем и пройти нормоконтроль с первого раза.",143,"ошибки в дипломе, оформление диплома 2025, ГОСТ диплом, нормоконтроль диплома, типичные ошибки ГОСТ",True,OK,OK
auth.html,..\GOSTy_AI\static\templates\auth.html,Авторизация - Normify,21,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_AI\static\templates\index.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
main.html,..\GOSTy_AI\static\templates\main.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
report.html,..\GOSTy_AI\static\templates\report.html,{{ title }} - GOSTY,19,,0,,False,TOO_SHORT,TOO_SHORT
isapi.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\isapi\doc\isapi.html,Introduction to Python ISAPI support,36,,0,,False,TOO_SHORT,TOO_SHORT
all_figures.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\matplotlib\backends\web_backend\all_figures.html,MPL | WebAgg current figures,28,,0,,False,TOO_SHORT,TOO_SHORT
single_figure.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\matplotlib\backends\web_backend\single_figure.html,matplotlib,10,,0,,False,TOO_SHORT,TOO_SHORT
skeleton.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\torch\utils\model_dump\skeleton.html,TorchScript Model,17,,0,,False,TOO_SHORT,TOO_SHORT
readme.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\readme.html,win32com Readme,15,,0,,False,TOO_SHORT,TOO_SHORT
COM_Records.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\COM_Records.html,COM Record Support,18,,0,,False,TOO_SHORT,TOO_SHORT
docindex.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\docindex.html,win32com Documentation Index,28,,0,,False,TOO_SHORT,TOO_SHORT
GeneratedSupport.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\GeneratedSupport.html,Generated Python COM Support,28,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\index.html,win32com,8,,0,,False,TOO_SHORT,TOO_SHORT
misc.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\misc.html,Misc win32com Stuff,19,,0,,False,TOO_SHORT,TOO_SHORT
package.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\package.html,The win32com package,20,,0,,False,TOO_SHORT,TOO_SHORT
PythonCOM.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\PythonCOM.html,Untitled,8,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartClientCom.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\QuickStartClientCom.html,Quick Start to Client side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartServerCom.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\QuickStartServerCom.html,Quick Start to Server Side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
variant.html,..\GOSTy_AI_v2\.venv\Lib\site-packages\win32com\HTML\variant.html,win32com.client.VARIANT,23,,0,,False,TOO_SHORT,TOO_SHORT
demo_new_ui.html,..\GOSTy_AI_v2\GOSTy_A5\demo_new_ui.html,Анализ документа - GOSTy A5,27,,0,,False,TOO_SHORT,TOO_SHORT
all_figures.html,..\GOSTy_AI_v2\GOSTy_A5\.venv\Lib\site-packages\matplotlib\backends\web_backend\all_figures.html,MPL | WebAgg current figures,28,,0,,False,TOO_SHORT,TOO_SHORT
single_figure.html,..\GOSTy_AI_v2\GOSTy_A5\.venv\Lib\site-packages\matplotlib\backends\web_backend\single_figure.html,matplotlib,10,,0,,False,TOO_SHORT,TOO_SHORT
complex_real_report.html,..\GOSTy_AI_v2\GOSTy_A5\reports\complex_real_report.html,Анализ документа - GOSTy A5,27,,0,,False,TOO_SHORT,TOO_SHORT
complex_test_report.html,..\GOSTy_AI_v2\GOSTy_A5\reports\complex_test_report.html,Анализ документа - GOSTy A5,27,,0,,False,TOO_SHORT,TOO_SHORT
corporate_report.html,..\GOSTy_AI_v2\GOSTy_A5\reports\corporate_report.html,Анализ документа - GOSTy A5,27,,0,,False,TOO_SHORT,TOO_SHORT
test_report.html,..\GOSTy_AI_v2\GOSTy_A5\reports\test_report.html,Анализ документа - GOSTy A5,27,,0,,False,TOO_SHORT,TOO_SHORT
analysis_report_20250911_232928.html,..\GOSTy_AI_v2\reports\analysis_report_20250911_232928.html,Отчет анализа документа GOSTy AI,32,,0,,False,TOO_SHORT,TOO_SHORT
analysis_report_20250912_013115.html,..\GOSTy_AI_v2\reports\analysis_report_20250912_013115.html,Отчет анализа документа GOSTy AI,32,,0,,False,TOO_SHORT,TOO_SHORT
analysis_report_20250912_013905.html,..\GOSTy_AI_v2\reports\analysis_report_20250912_013905.html,Отчет анализа документа GOSTy AI,32,,0,,False,TOO_SHORT,TOO_SHORT
interactive_report_20251024_095800.html,..\GOSTy_AI_v2\reports\enhanced_reports\interactive_report_20251024_095800.html,Интерактивный отчет анализа документа,37,,0,,False,TOO_SHORT,TOO_SHORT
interactive_report_20251024_095847.html,..\GOSTy_AI_v2\reports\enhanced_reports\interactive_report_20251024_095847.html,Интерактивный отчет анализа документа,37,,0,,False,TOO_SHORT,TOO_SHORT
index-new.html,..\GOSTy_c1\llama.cpp\tools\server\public_legacy\index-new.html,llama.cpp - chat,16,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c1\llama.cpp\tools\server\public_legacy\index.html,llama.cpp - chat,16,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c1\llama.cpp\tools\server\themes\buttons-top\index.html,llama.cpp - chat,16,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c1\llama.cpp\tools\server\themes\wild\index.html,llama.cpp - chat,16,,0,,False,TOO_SHORT,TOO_SHORT
404.html,..\GOSTy_c1\static\404.html,Страница не найдена - GOSTy,27,Страница не найдена. Вернитесь на главную страницу GOSTy или воспользуйтесь поиском для проверки документов на соответствие ГОСТ.,129,,False,TOO_SHORT,OK
ai-analysis.html,..\GOSTy_c1\static\ai-analysis.html,Интеллектуальный анализ текста | GOSTy,38,"Интеллектуальный анализ текста с помощью технологий искусственного интеллекта - проверка на соответствие деловому стилю, однозначность и когнитивную нагрузку",157,"искусственный интеллект, анализ текста, деловой стиль, когнитивное восприятие, однозначность, проверка документов, ИИ",True,TOO_SHORT,OK
ai-future-normcontrol.html,..\GOSTy_c1\static\ai-future-normcontrol.html,ИИ для нормоконтроля: будущее проверки документов уже здесь | GOSTy,67,"Как искусственный интеллект революционизирует нормоконтроль. ИИ для проверки документов на ГОСТ, автоматизация нормоконтроля, будущее документооборота.",151,"ии для нормоконтроля, искусственный интеллект проверка документов, автоматизация нормоконтроля, ИИ ГОСТ, будущее документооборота",True,OK,OK
automatic-document-check.html,..\GOSTy_c1\static\automatic-document-check.html,Автоматическая проверка документов: революция в нормоконтроле 2025 | GOSTy,74,"Автоматическая проверка документов на соответствие ГОСТ с помощью ИИ. Программы для проверки документов, сервисы онлайн проверки. Полное руководство 2025.",154,"автоматическая проверка документов, программа для проверки документов, проверка документа на соответствие гост онлайн, автоматическая проверка документов docx",True,OK,OK
bibliography-gost.html,..\GOSTy_c1\static\bibliography-gost.html,Оформление списка литературы по ГОСТ 7.1-2003 - Примеры и правила | GOSTy,73,"Правила оформления библиографического списка по ГОСТ 7.1-2003. Примеры оформления книг, статей, интернет-ресурсов, диссертаций.",127,"список литературы ГОСТ, библиография ГОСТ 7.1-2003, оформление источников, библиографическое описание",True,OK,OK
chat.html,..\GOSTy_c1\static\chat.html,GOSTy Chat - Чат с ИИ помощником,32,,0,,False,TOO_SHORT,TOO_SHORT
check.html,..\GOSTy_c1\static\check.html,Проверка документа на соответствие ГОСТ онлайн - Автоматический нормоконтроль | GOSTy,85,Проверьте документ на соответствие ГОСТ онлайн за 2 минуты. Автоматическая проверка документов DOCX на нормоконтроль. Бесплатно и быстро.,137,"проверка документа на соответствие гост онлайн, проверка документов программа, автоматическая проверка документов docx, нормоконтроль онлайн",True,OK,OK
colloboration.html,..\GOSTy_c1\static\colloboration.html,GOSTy - Сотрудничество,22,"Сотрудничество с сервисом GOSTy. Узнайте о нашей бизнес-модели, возможностях интеграции и экономической эффективности внедрения системы.",136,"нормоконтроль, сотрудничество, интеграция, проверка ГОСТ, B2B, автоматическая проверка, бизнес-модель",True,TOO_SHORT,OK
diploma-formatting.html,..\GOSTy_c1\static\diploma-formatting.html,Оформление дипломной работы по ГОСТ 2025 - Требования и примеры | GOSTy,71,"Полное руководство по оформлению дипломной работы по ГОСТ 7.32-2017. Титульный лист, содержание, введение, заключение, список литературы - все требования с примерами.",166,"оформление дипломной работы, ГОСТ дипломная работа, титульный лист диплома, содержание диплома, введение дипломной работы, заключение диплома, список литературы диплом",True,OK,OK
faq.html,..\GOSTy_c1\static\faq.html,Часто задаваемые вопросы о ГОСТ и нормконтроле документов | GOSTy,65,"Ответы на популярные вопросы об оформлении документов по ГОСТ. Требования к шрифтам, полям, нумерации, библиографии.",116,"FAQ ГОСТ, вопросы оформление документов, помощь ГОСТ, консультации по оформлению, нормконтроль вопросы",True,OK,TOO_SHORT
gost-requirements.html,..\GOSTy_c1\static\gost-requirements.html,Требования ГОСТ к оформлению документов - Полное руководство | GOSTy,68,"Подробное руководство по требованиям ГОСТ 7.32-2017, ГОСТ 2.105-95 к оформлению документов. Шрифты, отступы, заголовки, таблицы, рисунки - все требования в одном месте.",168,"ГОСТ 7.32-2017, ГОСТ 2.105-95, требования к оформлению, шрифт Times New Roman, отступы, заголовки, нумерация страниц, оформление таблиц",True,OK,OK
index.html,..\GOSTy_c1\static\index.html,GOSTy - Автоматическая проверка документов на ГОСТ | ИИ нормоконтроль 2025,74,"Автоматическая проверка документов на ГОСТ с помощью ИИ. Проверьте диплом, курсовую за 2 минуты. Программа для проверки документов онлайн. Бесплатно!",149,"нормоконтроль, нормконтроль, проверка ГОСТ, оформление документов, автоматическая проверка, ГОСТ 2.105-2019, ГОСТ 7.32-2017, диссертация, курсовая, диплом",True,OK,OK
meta-tags.html,..\GOSTy_c1\static\meta-tags.html,GOSTy - Онлайн проверка документов на соответствие ГОСТ стандартам | Бесплатный сервис,86,"Бесплатная онлайн проверка документов DOCX на соответствие ГОСТ стандартам. Автоматический анализ форматирования, структуры и оформления документов. Подробный отчет с рекомендациями.",182,"ГОСТ, проверка документов, DOCX, стандарты оформления, дипломная работа, курсовая, диссертация, научные работы, форматирование документов, онлайн проверка",True,OK,OK
my-goals.html,..\GOSTy_c1\static\my-goals.html,Мои цели и миссия проекта GOSTy | Нормконтроль.рф,49,Философия и цели проекта GOSTy - как я меняю подход к проверке документов на соответствие ГОСТ и делаю нормоконтроль доступным для всех,135,"нормоконтроль, миссия, цели проекта, ГОСТ, проверка документов, автоматизация нормоконтроля",True,TOO_SHORT,OK
report-example.html,..\GOSTy_c1\static\report-example.html,Отчет о проверке документов на соответствие стандартам - GOSTY,62,,0,,False,OK,TOO_SHORT
10-errors-diploma-2025.html,..\GOSTy_c1\static\blog\10-errors-diploma-2025.html,10 критических ошибок в оформлении дипломов 2025 - Как избежать | GOSTy,71,"Топ-10 самых частых ошибок в оформлении дипломных работ по ГОСТ 2025. Узнайте, как избежать этих проблем и пройти нормоконтроль с первого раза.",143,"ошибки в дипломе, оформление диплома 2025, ГОСТ диплом, нормоконтроль диплома, типичные ошибки ГОСТ",True,OK,OK
auth.html,..\GOSTy_c1\static\templates\auth.html,Авторизация - Normify,21,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c1\static\templates\index.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
main.html,..\GOSTy_c1\static\templates\main.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
report.html,..\GOSTy_c1\static\templates\report.html,{{ title }} - GOSTY,19,,0,,False,TOO_SHORT,TOO_SHORT
isapi.html,..\GOSTy_c2\.venv\Lib\site-packages\isapi\doc\isapi.html,Introduction to Python ISAPI support,36,,0,,False,TOO_SHORT,TOO_SHORT
api-reference.html,..\GOSTy_c2\.venv\Lib\site-packages\litellm\proxy\_experimental\out\api-reference.html,LiteLLM Dashboard,17,LiteLLM Proxy Admin UI,22,,False,TOO_SHORT,TOO_SHORT
guardrails.html,..\GOSTy_c2\.venv\Lib\site-packages\litellm\proxy\_experimental\out\guardrails.html,LiteLLM Dashboard,17,LiteLLM Proxy Admin UI,22,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c2\.venv\Lib\site-packages\litellm\proxy\_experimental\out\index.html,LiteLLM Dashboard,17,LiteLLM Proxy Admin UI,22,,False,TOO_SHORT,TOO_SHORT
